"REF_DATE","GEO","DGUID","Seasonal adjustment","Prices","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","69752","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","69619","","","","0"
"2010-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","69748","","","","0"
"2010-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","70368","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","71236","","","","0"
"2010-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","71169","","","","0"
"2010-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","71246","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","71890","","","","0"
"2010-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","72376","","","","0"
"2010-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73077","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","72893","","","","0"
"2011-02","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","72726","","","","0"
"2011-03","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73132","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","72986","","","","0"
"2011-05","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73293","","","","0"
"2011-06","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73519","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","74185","","","","0"
"2011-08","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73673","","","","0"
"2011-09","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73383","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73869","","","","0"
"2011-11","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73614","","","","0"
"2011-12","Canada","2016A000011124","Seasonally adjusted at annual rates","Chained (2012) dollars","Information and communication technology sector [T013]","Dollars","81","millions","6","v65201222","1.1.1.13","73946","","","","0"
